# Initial seed: 3456789108
# galaxy bin_orb_a mass_final chi_eff spin_final spin_angle_final mass_1 mass_2 spin_1 spin_2 spin_angle_1 spin_angle_2 gen_1 gen_2 time_merged chi_p
3.000000000000000000e+01 3.012591207505764032e+04 7.387176574469377499e+01 5.288607179626202415e-01 8.419139774346120486e-01 0.000000000000000000e+00 1.825314594359928577e+01 5.878118160381846735e+01 3.294154408471619555e-02 6.866942714011684545e-01 8.958249022772325487e-01 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 7.800000000000000000e+05 2.582492661563785472e-02
3.000000000000000000e+01 1.548335223925792707e+04 2.810328530377571354e+01 8.211051099522278032e-03 6.731421231032874708e-01 0.000000000000000000e+00 1.231247427226379720e+01 1.723397648873130805e+01 2.252583714242284083e-02 -3.711450196650771007e-03 6.484903032431189596e-01 1.226970586609282154e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.400000000000000000e+05 1.241041432518501589e-02
3.000000000000000000e+01 3.097831856225878437e+04 8.882925582064916625e+01 6.729239178337972360e-01 9.169482423584147668e-01 0.000000000000000000e+00 1.816759633310714506e+01 7.404186634661269295e+01 1.182996876226461019e-01 8.453139774346120072e-01 1.824133256822779714e+00 0.000000000000000000e+00 1.000000000000000000e+00 3.000000000000000000e+00 8.900000000000000000e+05 2.362317404815488311e-02
3.000000000000000000e+01 1.877956010943825459e+04 2.582023883066324288e+01 1.232061786729813507e-02 6.670251776419423573e-01 0.000000000000000000e+00 1.072029315778870640e+01 1.639158322502988341e+01 -4.520465969570812426e-02 3.080759633509753959e-02 1.404151209119272492e+00 1.044547026239546872e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.000000000000000000e+05 2.765313509500040914e-02
3.000000000000000000e+01 1.001607893922450057e+04 4.290788393178807780e+01 5.001831271012227020e-01 6.234293845581292404e-01 0.000000000000000000e+00 3.238678644089450387e+01 1.261105648345345998e+01 6.805661824182703823e-01 4.055120562757114078e-02 0.000000000000000000e+00 4.254225945366528761e-01 2.000000000000000000e+00 1.000000000000000000e+00 9.500000000000000000e+05 6.734145647671065105e-02
3.100000000000000000e+01 1.295533498182205949e+04 3.149721224702293298e+01 -3.693437914640976261e-02 6.591899747841781787e-01 0.000000000000000000e+00 1.840406104569768431e+01 1.468867695329011447e+01 3.066712234665823489e-02 -1.218733481941224189e-01 0.000000000000000000e+00 3.079060000000000130e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.500000000000000000e+05 5.886663140065865468e-03
3.100000000000000000e+01 1.488571785975634702e+04 3.460795111608440067e+01 1.760898066959684302e-02 5.748160239437871688e-01 0.000000000000000000e+00 2.521552959942784966e+01 1.090914645614812706e+01 6.716536223383177961e-02 -8.580305683315643528e-02 3.912852153562592639e-01 3.023220000000000240e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.500000000000000000e+05 2.561531146558716082e-02
3.100000000000000000e+01 1.648995030177133958e+04 2.291405896306466161e+01 4.527396860756118663e-02 7.035107993966266404e-01 0.000000000000000000e+00 1.090954881788115571e+01 1.325391445578063276e+01 1.386640503572902638e-01 3.199501344177381468e-02 9.218806733945982268e-01 1.132996030207794380e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.800000000000000000e+05 8.845112100788238285e-02
3.100000000000000000e+01 2.506460632970876759e+04 3.178429219984867515e+01 -6.601602864906254073e-03 7.047888376606039618e-01 0.000000000000000000e+00 1.764791948681025247e+01 1.585739491780034882e+01 -7.953244081633593920e-03 1.246527132044723402e-01 4.452484619664430765e-01 1.747701999278460594e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.500000000000000000e+05 8.183824755732113654e-02
3.100000000000000000e+01 1.925298543055607661e+04 2.465353529094586094e+01 -2.797853070591715952e-03 6.740997470372349643e-01 0.000000000000000000e+00 1.120379086540953928e+01 1.472575502420088256e+01 4.638022564458704755e-02 -3.574960171340940684e-02 5.282909184601870534e-01 3.002280000000000282e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.900000000000000000e+05 2.247115210555900022e-02
3.100000000000000000e+01 2.265586789615101225e+04 4.062846585879604078e+01 5.422479144091097991e-01 8.583570978390859807e-01 0.000000000000000000e+00 1.062435140254460819e+01 3.182086516130067722e+01 -3.675747369519797615e-03 7.233888376606038006e-01 1.648423958635919728e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 7.100000000000000000e+05 1.060608273830143449e-03
3.100000000000000000e+01 2.022450318105399856e+04 4.164743662715279271e+01 4.537645047021411915e-01 5.655608993771323867e-01 0.000000000000000000e+00 3.167884290515534218e+01 1.190286881366666094e+01 6.529899747841780844e-01 -8.233923118458752466e-02 0.000000000000000000e+00 2.761520588995085568e+00 2.000000000000000000e+00 1.000000000000000000e+00 7.100000000000000000e+05 1.008007703838960378e-02
3.100000000000000000e+01 2.068881653844967877e+04 2.582641972224142890e+01 -4.525292216549926805e-02 6.613663811519328029e-01 0.000000000000000000e+00 1.469166329227799217e+01 1.244650903391116792e+01 3.778847971763621416e-02 -1.408648652259502920e-01 1.683282944663410552e+00 2.298164118363499320e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.300000000000000000e+05 8.705455659793916168e-02
3.100000000000000000e+01 2.229208800346826683e+04 2.851522046794255871e+01 4.455372734739326129e-02 6.990139353996088767e-01 0.000000000000000000e+00 1.675447297936066704e+01 1.330013092028367083e+01 1.114459178077890356e-01 3.707235465378968392e-02 3.474064605622259050e-01 2.577291503550736440e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.400000000000000000e+05 1.084638045263772582e-01
3.100000000000000000e+01 1.489061575596178591e+04 2.394846243706567535e+01 -3.042667848342355333e-03 6.678496108927257646e-01 0.000000000000000000e+00 1.196998433620239233e+01 1.319559066887956433e+01 -7.958068814685247128e-02 -3.768419286307672644e-02 1.947973693368888259e+00 9.865851830320588878e-01 1.000000000000000000e+00 1.000000000000000000e+00 8.600000000000000000e+05 6.327955940818068281e-02
3.100000000000000000e+01 2.072743980245820421e+04 4.983479022999293306e+01 2.247720905995851393e-01 7.486940959314969390e-01 0.000000000000000000e+00 2.583830260816788282e+01 2.695295659498239260e+01 6.701663811519327218e-01 -2.062688151169484452e-01 0.000000000000000000e+00 2.942706231023286101e+00 2.000000000000000000e+00 1.000000000000000000e+00 8.600000000000000000e+05 4.075414443694808792e-02
3.100000000000000000e+01 5.000000000000000000e+04 5.364267363760346541e+01 -7.747255029559568795e-02 6.347851321892956644e-01 0.000000000000000000e+00 3.502372920134601486e+01 2.115525664131205730e+01 -1.166767460441757165e-01 -4.085887830854444125e-02 3.037180000000000213e+00 1.910636798264887526e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.900000000000000000e+05 1.850934413577568285e-02
3.100000000000000000e+01 1.381940080153921372e+04 1.981076801840617918e+01 -5.442005412727521363e-02 6.696584480983297505e-01 0.000000000000000000e+00 1.036453774651769244e+01 1.045755389001147861e+01 -1.101493390254803251e-01 2.018555318985936625e-04 3.019822135193681145e+00 1.545270264137674987e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.400000000000000000e+05 1.324389558019661330e-02
3.100000000000000000e+01 3.476425732745775167e+04 4.175552060544892186e+01 1.364863168155552517e-02 6.940898754851019259e-01 0.000000000000000000e+00 2.254009722259626969e+01 2.144794440854507300e+01 6.703804681033320723e-02 -6.676697897695136642e-03 1.156949088802080583e+00 1.621563162910764966e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.600000000000000000e+05 2.685877035328501639e-02
3.200000000000000000e+01 7.640698715525382795e+03 4.909068039659016591e+01 -1.294459177907325391e-02 6.545037924717852507e-01 0.000000000000000000e+00 3.127377657361948593e+01 2.025692314712795650e+01 2.592436191306624234e-03 -3.332690665813826947e-02 1.491449396945075279e+00 3.072080000000000144e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.100000000000000000e+05 2.584279566884494297e-03
3.200000000000000000e+01 1.550167395199526800e+04 2.932973127260645541e+01 5.058835300591438960e-02 7.132492560484540167e-01 0.000000000000000000e+00 1.470914412253931047e+01 1.624107716944441648e+01 1.081345932850394514e-01 8.360700399303275243e-02 1.426813659678079160e+00 1.734339655106876266e-01 1.000000000000000000e+00 1.000000000000000000e+00 3.700000000000000000e+05 8.132622854335361251e-02
3.200000000000000000e+01 1.282065136440883725e+04 2.995651027826371049e+01 1.050902148263297732e-02 7.059228494780439567e-01 0.000000000000000000e+00 1.575296628492945139e+01 1.583740267442654037e+01 4.091541420803442020e-02 9.143333105021474172e-02 1.312558132012108469e+00 1.454946652494508941e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.700000000000000000e+05 9.082044688783383335e-02
3.200000000000000000e+01 9.494138097734457915e+03 2.085497751616308548e+01 2.591477605345726340e-02 6.939957840803110400e-01 0.000000000000000000e+00 1.173694400495475598e+01 1.022758663974653537e+01 -1.287252331804033048e-03 5.966688034442009514e-02 6.411268850420760446e-01 4.204546640213676079e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.700000000000000000e+05 2.080996655704003828e-02
3.200000000000000000e+01 1.297486966644802669e+04 4.450897017781473863e+01 4.633729563870782053e-01 8.481719413381849648e-01 0.000000000000000000e+00 1.699870272201141219e+01 3.006003872260290066e+01 1.954499822183399654e-04 7.253228494780437074e-01 7.120169942133617313e-01 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 5.300000000000000000e+05 6.670489251936458444e-05
3.200000000000000000e+01 1.257872698403327013e+04 5.501905489406659910e+01 6.853552669829121591e-01 9.229410212770943200e-01 0.000000000000000000e+00 1.278822105819248911e+01 4.456018493636106825e+01 9.516122367275303695e-02 8.599719413381848865e-01 6.297208140309643598e-01 0.000000000000000000e+00 1.000000000000000000e+00 3.000000000000000000e+00 5.900000000000000000e+05 1.372429675488418162e-02
3.200000000000000000e+01 1.652336864755680290e+04 2.854227327944261106e+01 -1.290548209586132311e-01 6.404853682402382731e-01 0.000000000000000000e+00 1.678585232404209293e+01 1.312189314152872477e+01 -2.114591678247581819e-01 -7.344722405025216894e-02 3.002280000000000282e+00 1.936451179999537864e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.400000000000000000e+05 4.033986634014410239e-02
3.200000000000000000e+01 1.212221508131767951e+04 6.522174332349716508e+01 7.656334561561971563e-01 4.306748237030261772e-01 0.000000000000000000e+00 5.509503360307178355e+01 1.243368773810835037e+01 9.493410212770940770e-01 -7.194949239383796602e-02 0.000000000000000000e+00 2.308544531179352433e+00 4.000000000000000000e+00 1.000000000000000000e+00 6.600000000000000000e+05 2.012972753282778748e-01
3.200000000000000000e+01 2.561608715969978584e+04 3.578963156879603247e+01 -4.215885099512622913e-02 5.763795021089073156e-01 0.000000000000000000e+00 1.230615982394817109e+01 2.506779367959010685e+01 -2.920837534145998005e-02 -1.461687231066462200e-01 2.023321464113264856e+00 1.968309383256511058e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.600000000000000000e+05 1.347714516849509436e-01
3.200000000000000000e+01 1.833664249598260358e+04 4.297483136137982029e+01 4.123207294033455830e-03 6.371983885504014511e-01 0.000000000000000000e+00 1.450697210637436996e+01 3.051645069696199997e+01 1.528536071785849548e-01 3.085470780119363779e-02 1.479686128267413858e+00 1.587908226799456868e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.700000000000000000e+05 2.832477087593771384e-02
3.200000000000000000e+01 2.186463885063348789e+04 3.070383215158613055e+01 6.966999440060189785e-02 6.673202569539253837e-01 0.000000000000000000e+00 1.140299887323119066e+01 2.079526481244467462e+01 -3.707293501394934992e-02 9.845010066453337150e-02 6.953457823575958097e-01 3.563779402288786424e-01 1.000000000000000000e+00 1.000000000000000000e+00 7.800000000000000000e+05 3.434747349939438338e-02
3.200000000000000000e+01 1.276569553489302598e+04 9.457261420271937880e+01 3.074100729575571234e-01 6.710564494988912054e-01 0.000000000000000000e+00 6.544714693562193020e+01 3.411821315387506104e+01 4.520748237030262628e-01 3.079862138241073327e-02 0.000000000000000000e+00 2.411537177231926621e-01 5.000000000000000000e+00 1.000000000000000000e+00 8.200000000000000000e+05 8.022690593037043461e-02
3.200000000000000000e+01 1.128983616363117835e+04 5.127483683309210960e+01 -4.219875724443703478e-03 5.956950477641974606e-01 0.000000000000000000e+00 3.937834052678618235e+01 1.399961392315776365e+01 9.247693670661995963e-03 8.106914118538344205e-02 2.871458810138494133e+00 1.459809705233500177e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.100000000000000000e+05 2.494315690811799852e-02
3.200000000000000000e+01 2.976636829954069253e+04 2.480396083373051752e+01 -1.152246135761204326e-01 6.286517348241565939e-01 0.000000000000000000e+00 1.089237414486158606e+01 1.511330345464199176e+01 -1.163538341799070369e-04 -2.005493974661305412e-01 2.565879990484558615e+00 2.988320000000000309e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.100000000000000000e+05 2.456021776778270735e-17
3.200000000000000000e+01 1.406385968875880644e+04 1.180130470953389192e+02 5.237919112457404269e-01 5.783420074819579648e-01 0.000000000000000000e+00 9.476858227109440236e+01 2.819813538259373686e+01 6.748564494988911200e-01 8.534726952367995001e-02 0.000000000000000000e+00 1.381105673146878488e+00 6.000000000000000000e+00 1.000000000000000000e+00 9.200000000000000000e+05 7.321892498370406732e-02
3.300000000000000000e+01 1.772701870607581805e+04 4.905483522680178510e+01 2.044435345416317773e-02 6.591888740084357323e-01 0.000000000000000000e+00 3.305456944424871324e+01 1.840400272314095886e+01 1.958356651190229850e-02 5.009783239177072883e-02 1.139097898739854120e+00 5.599651653494427395e-01 1.000000000000000000e+00 1.000000000000000000e+00 3.000000000000000000e+05 1.857224208707415614e-02
3.300000000000000000e+01 2.018735195904997454e+04 3.708669403555205690e+01 1.521800960969901979e-03 6.650260031814614337e-01 0.000000000000000000e+00 1.577880346498410624e+01 2.318778027210955983e+01 2.381987367857340762e-02 -1.957758165176830961e-02 9.296329847875113295e-01 1.943981752535030250e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.300000000000000000e+05 1.823007076963725076e-02
3.300000000000000000e+01 3.105633173762928345e+04 5.325294093889036873e+01 -5.381407788596613562e-02 6.110397545536822017e-01 0.000000000000000000e+00 3.595649548900664172e+01 1.981945230736095453e+01 7.325766794060820097e-02 -1.264013987343855505e-01 1.767792752308689375e+00 3.017604566294815438e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.600000000000000000e+05 7.184078217391288990e-02
3.300000000000000000e+01 1.462070489281942719e+04 3.100125587184978571e+01 9.518047114405653319e-02 7.122766828508497738e-01 0.000000000000000000e+00 1.767997881750939726e+01 1.503013981478107475e+01 1.149554159823958088e-01 8.541689216038753085e-02 3.736085984161819362e-01 3.137421730366006245e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.500000000000000000e+05 1.055265459192978039e-01
3.300000000000000000e+01 1.243425888206435229e+04 2.421869763886936155e+01 1.414889813292359924e-02 6.945421314489590436e-01 0.000000000000000000e+00 1.112146042584891781e+01 1.438434659605336563e+01 3.955329074824612268e-02 6.234335466751815547e-02 1.141423721729390106e+00 1.371260373298864188e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.500000000000000000e+05 6.110637922785974729e-02
3.300000000000000000e+01 1.256476643228209468e+04 2.843367791724957172e+01 -1.962478782720217946e-02 6.759303118249770925e-01 0.000000000000000000e+00 1.406243045714514217e+01 1.584385297929048697e+01 1.040152118160112688e-02 -5.548370415587365601e-02 1.253063535559375996e+00 2.374052866318113519e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.800000000000000000e+05 3.852604880444504554e-02
3.300000000000000000e+01 1.925345261254157595e+04 3.059679650497884396e+01 -1.308723666096876792e-03 6.606778479597861242e-01 0.000000000000000000e+00 1.177247092847872878e+01 2.032209180242950097e+01 -3.171619421787581772e-02 5.091591054790852583e-02 3.037180000000000213e+00 1.246869877881134459e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.500000000000000000e+05 5.090149623201294798e-02
3.300000000000000000e+01 1.836758631105857057e+04 4.924157763201296945e+01 -3.158100510250611004e-02 6.149791609215088384e-01 0.000000000000000000e+00 3.537769931062958051e+01 1.605709921978618127e+01 -5.153692381988196625e-02 1.981719425957473996e-02 2.684220426694801098e+00 1.534669093379491533e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.800000000000000000e+05 2.275829090561568360e-02
